OrderID,CustomerID,CustomerName,OrderDate,RestaurantType,MenuCategory,ItemName,Quantity,UnitPrice,TotalPrice,PaymentMethod,ServerName,TableNumber,DayOfWeek,TimeOfDay,SpecialRequest
3085,C193,Richard Johnson,2025-01-26 14:00,Dine-In,Beverage,Cappuccino,4,15.50,62.00,Cash,Carlos,10,Sunday,Lunch,
3086,C193,Richard Johnson,2025-05-24 12:45,Dine-In,Food,Caesar Salad,3,19.77,59.31,Card,Ana,28,Saturday,Lunch,Less sugar
3087,C193,Richard Johnson,2025-04-03 18:50,Dine-In,Food,Veggie Sandwich,4,19.38,77.52,Card,Miguel,28,Thursday,Dinner,No onions
3088,C193,Richard Johnson,2025-05-10 14:35,Dine-In,Beverage,Mojito,4,15.75,63.00,Card,Miguel,23,Saturday,Lunch,
3089,C193,Richard Johnson,2025-02-17 09:40,Dine-In,Beverage,Mojito,2,14.28,28.56,Cash,Juan,20,Monday,Breakfast,
3090,C193,Richard Johnson,2025-11-24 13:10,Takeaway,Beverage,Iced Tea,3,16.80,50.40,Cash,-,-,Monday,Lunch,Less sugar
3091,C193,Richard Johnson,2025-04-01 09:15,Dine-In,Beverage,Iced Tea,3,16.68,50.04,Mobile Payment,Juan,20,Tuesday,Breakfast,
3092,C193,Richard Johnson,2025-07-03 09:20,Delivery,Food,Margherita Pizza,4,19.53,78.12,Card,-,-,Thursday,Breakfast,Extra napkins
3093,C193,Richard Johnson,2025-10-16 08:00,Dine-In,Food,Margherita Pizza,4,17.40,69.60,Cash,Juan,29,Thursday,Breakfast,Gluten-free
3094,C193,Richard Johnson,2025-11-15 18:15,Takeaway,Food,Veggie Sandwich,3,19.87,59.61,Mobile Payment,-,-,Saturday,Dinner,
3095,C193,Richard Johnson,2025-09-22 14:30,Dine-In,Beverage,Iced Tea,3,15.02,45.06,Card,Valeria,16,Monday,Lunch,
3096,C193,Richard Johnson,2025-08-12 20:10,Takeaway,Food,Pasta Alfredo,2,14.90,29.80,Card,-,-,Tuesday,Dinner,
3097,C193,Richard Johnson,2025-05-21 12:50,Dine-In,Food,Sushi Roll,2,13.03,26.06,Mobile Payment,Ana,26,Wednesday,Lunch,Extra napkins
3098,C196,Amber Schaefer,2025-11-11 19:50,Delivery,Food,Sushi Roll,3,12.26,36.78,Card,-,-,Tuesday,Dinner,
3099,C196,Amber Schaefer,2025-09-25 21:40,Delivery,Beverage,Cappuccino,2,19.07,38.14,Mobile Payment,-,-,Thursday,Dinner,
3100,C196,Amber Schaefer,2025-07-14 12:05,Delivery,Beverage,Mojito,3,14.09,42.27,Cash,-,-,Monday,Lunch,
3101,C196,Amber Schaefer,2025-06-27 09:15,Dine-In,Beverage,Latte,3,12.39,37.17,Cash,Valeria,20,Friday,Breakfast,
3102,C196,Amber Schaefer,2025-12-02 18:40,Delivery,Food,Caesar Salad,4,12.88,51.52,Mobile Payment,-,-,Tuesday,Dinner,Less sugar
3103,C196,Amber Schaefer,2025-04-07 14:35,Dine-In,Food,Grilled Chicken,2,15.42,30.84,Card,Miguel,27,Monday,Lunch,
3104,C196,Amber Schaefer,2025-08-02 19:10,Dine-In,Beverage,Fresh Orange Juice,3,16.79,50.37,Cash,Miguel,12,Saturday,Dinner,Extra napkins
3105,C196,Amber Schaefer,2025-02-18 14:35,Dine-In,Beverage,Mojito,3,19.74,59.22,Card,Valeria,22,Tuesday,Lunch,Less sugar
3106,C196,Amber Schaefer,2025-03-06 14:00,Dine-In,Beverage,Cappuccino,3,16.76,50.28,Card,Juan,11,Thursday,Lunch,
3107,C196,Amber Schaefer,2025-10-31 12:30,Delivery,Beverage,Cappuccino,4,12.65,50.60,Mobile Payment,-,-,Friday,Lunch,Less sugar
3108,C196,Amber Schaefer,2025-05-19 19:05,Takeaway,Food,Veggie Sandwich,3,13.37,40.11,Card,-,-,Monday,Dinner,No onions
3109,C196,Amber Schaefer,2025-04-03 08:05,Delivery,Beverage,Iced Tea,3,16.66,49.98,Cash,-,-,Thursday,Breakfast,No onions
3110,C196,Amber Schaefer,2025-12-27 19:35,Delivery,Food,Grilled Chicken,3,17.76,53.28,Cash,-,-,Saturday,Dinner,Less sugar
3111,C196,Amber Schaefer,2025-07-01 21:05,Delivery,Food,Pasta Alfredo,3,18.49,55.47,Mobile Payment,-,-,Tuesday,Dinner,Extra napkins
3112,C196,Amber Schaefer,2025-05-08 12:45,Takeaway,Food,Caesar Salad,3,17.44,52.32,Card,-,-,Thursday,Lunch,
3113,C196,Amber Schaefer,2025-11-29 13:15,Delivery,Beverage,Cappuccino,3,13.30,39.90,Mobile Payment,-,-,Saturday,Lunch,Gluten-free
3114,C196,Amber Schaefer,2025-03-14 19:45,Dine-In,Food,Grilled Chicken,3,15.42,46.26,Card,Carlos,21,Friday,Dinner,Gluten-free
3115,C196,Amber Schaefer,2025-12-26 21:35,Dine-In,Food,Margherita Pizza,2,18.94,37.88,Cash,Juan,6,Friday,Dinner,
3116,C196,Amber Schaefer,2025-05-11 19:05,Dine-In,Beverage,Mineral Water,2,13.18,26.36,Card,Miguel,20,Sunday,Dinner,Gluten-free
3117,C196,Amber Schaefer,2025-12-18 12:20,Takeaway,Beverage,Mojito,3,14.14,42.42,Cash,-,-,Thursday,Lunch,Gluten-free
3118,C200,Bruce Bailey,2025-01-18 21:40,Delivery,Beverage,Iced Tea,3,13.54,40.62,Cash,-,-,Saturday,Dinner,Less sugar
3119,C200,Bruce Bailey,2025-02-02 14:05,Dine-In,Food,Margherita Pizza,4,16.36,65.44,Cash,Miguel,21,Sunday,Lunch,No onions
3120,C200,Bruce Bailey,2025-07-17 14:50,Dine-In,Food,Caesar Salad,2,12.88,25.76,Cash,Valeria,7,Thursday,Lunch,No onions
3121,C200,Bruce Bailey,2025-06-05 21:10,Takeaway,Food,Veggie Sandwich,4,19.38,77.52,Card,-,-,Thursday,Dinner,
3122,C200,Bruce Bailey,2025-10-30 19:35,Dine-In,Beverage,Mineral Water,3,12.02,36.06,Card,Miguel,24,Thursday,Dinner,No onions
3123,C200,Bruce Bailey,2025-03-10 09:35,Dine-In,Beverage,Fresh Orange Juice,4,11.87,47.48,Cash,Carlos,8,Monday,Breakfast,
3124,C200,Bruce Bailey,2025-08-20 12:00,Delivery,Beverage,Green Smoothie,4,13.21,52.84,Mobile Payment,-,-,Wednesday,Lunch,Extra napkins
3125,C200,Bruce Bailey,2025-11-24 08:50,Takeaway,Food,Margherita Pizza,3,19.53,58.59,Card,-,-,Monday,Breakfast,Less sugar
3126,C200,Bruce Bailey,2025-04-16 19:40,Dine-In,Beverage,Latte,2,13.90,27.80,Cash,Carlos,2,Wednesday,Dinner,No onions
3127,C200,Bruce Bailey,2025-09-24 14:05,Dine-In,Beverage,Mojito,3,17.24,51.72,Card,Juan,13,Wednesday,Lunch,
3128,C200,Bruce Bailey,2025-12-20 19:10,Takeaway,Food,Sushi Roll,3,13.95,41.85,Cash,-,-,Saturday,Dinner,
3129,C200,Bruce Bailey,2025-03-24 18:40,Takeaway,Beverage,Iced Tea,2,19.82,39.64,Card,-,-,Monday,Dinner,
3130,C200,Bruce Bailey,2025-03-18 18:05,Dine-In,Beverage,Fresh Orange Juice,3,17.49,52.47,Card,Juan,30,Tuesday,Dinner,
3131,C200,Bruce Bailey,2025-06-15 20:10,Delivery,Beverage,Green Smoothie,3,18.30,54.90,Mobile Payment,-,-,Sunday,Dinner,
3132,C200,Bruce Bailey,2025-02-07 09:00,Dine-In,Beverage,Latte,3,17.34,52.02,Mobile Payment,Valeria,18,Friday,Breakfast,
3133,C200,Bruce Bailey,2025-11-20 13:35,Dine-In,Beverage,Mojito,4,19.22,76.88,Card,Ana,6,Thursday,Lunch,Gluten-free
3134,C200,Bruce Bailey,2025-11-25 14:15,Delivery,Food,Veggie Sandwich,3,19.87,59.61,Cash,-,-,Tuesday,Lunch,Extra napkins
3135,C200,Bruce Bailey,2025-03-08 12:20,Delivery,Food,Margherita Pizza,2,16.38,32.76,Card,-,-,Saturday,Lunch,
3136,C200,Bruce Bailey,2025-01-17 18:15,Dine-In,Beverage,Latte,2,15.21,30.42,Mobile Payment,Miguel,1,Friday,Dinner,
3137,C200,Bruce Bailey,2025-02-06 12:00,Dine-In,Beverage,Latte,3,16.14,48.42,Card,Ana,1,Thursday,Lunch,Less sugar
3138,C201,Robin Williams,2025-12-26 12:30,Delivery,Food,Veggie Sandwich,4,19.38,77.52,Cash,-,-,Friday,Lunch,Less sugar
3139,C201,Robin Williams,2025-03-07 18:20,Takeaway,Beverage,Mineral Water,2,18.04,36.08,Cash,-,-,Friday,Dinner,Less sugar
3140,C201,Robin Williams,2025-07-30 12:15,Dine-In,Beverage,Iced Tea,4,19.62,78.48,Cash,Juan,5,Wednesday,Lunch,
3141,C201,Robin Williams,2025-04-30 21:05,Dine-In,Beverage,Fresh Orange Juice,2,16.79,33.58,Card,Valeria,10,Wednesday,Dinner,
3142,C201,Robin Williams,2025-09-25 14:30,Delivery,Beverage,Cappuccino,3,17.14,51.42,Mobile Payment,-,-,Thursday,Lunch,Extra napkins
3143,C201,Robin Williams,2025-11-02 21:20,Delivery,Beverage,Green Smoothie,3,18.21,54.63,Cash,-,-,Sunday,Dinner,
3144,C201,Robin Williams,2025-10-19 21:30,Dine-In,Food,Grilled Chicken,4,12.79,51.16,Cash,Ana,12,Sunday,Dinner,Extra napkins
3145,C201,Robin Williams,2025-06-10 20:30,Dine-In,Beverage,Cappuccino,4,16.65,66.60,Mobile Payment,Valeria,30,Tuesday,Dinner,Extra napkins
3146,C201,Robin Williams,2025-08-04 08:35,Delivery,Beverage,Fresh Orange Juice,2,13.58,27.16,Mobile Payment,-,-,Monday,Breakfast,Less sugar
3147,C201,Robin Williams,2025-01-28 13:35,Takeaway,Beverage,Mineral Water,3,17.32,51.96,Cash,-,-,Tuesday,Lunch,
3148,C201,Robin Williams,2025-05-27 20:35,Dine-In,Food,Caesar Salad,3,16.60,49.80,Cash,Carlos,24,Tuesday,Dinner,No onions
3149,C201,Robin Williams,2025-06-29 20:50,Dine-In,Food,Sushi Roll,3,13.55,40.65,Mobile Payment,Valeria,12,Sunday,Dinner,Extra napkins
3150,C201,Robin Williams,2025-01-23 08:35,Delivery,Beverage,Mineral Water,4,18.04,72.16,Cash,-,-,Thursday,Breakfast,Gluten-free
3151,C201,Robin Williams,2025-04-07 08:30,Dine-In,Food,Veggie Sandwich,2,15.03,30.06,Cash,Valeria,5,Monday,Breakfast,
3152,C201,Robin Williams,2025-04-09 12:40,Takeaway,Food,Margherita Pizza,4,14.30,57.20,Cash,-,-,Wednesday,Lunch,
3153,C201,Robin Williams,2025-08-10 18:00,Dine-In,Beverage,Cappuccino,3,13.51,40.53,Cash,Valeria,30,Sunday,Dinner,
3154,C201,Robin Williams,2025-12-15 21:20,Dine-In,Food,Veggie Sandwich,2,14.91,29.82,Cash,Carlos,23,Monday,Dinner,
3155,C201,Robin Williams,2025-05-02 13:35,Dine-In,Food,Caesar Salad,4,17.78,71.12,Cash,Valeria,1,Friday,Lunch,Extra napkins
3156,C201,Robin Williams,2025-02-09 18:40,Dine-In,Food,Grilled Chicken,2,12.25,24.50,Mobile Payment,Valeria,30,Sunday,Dinner,Gluten-free
3157,C201,Robin Williams,2025-02-22 19:45,Delivery,Beverage,Mojito,4,14.35,57.40,Mobile Payment,-,-,Saturday,Dinner,Extra napkins
3158,C201,Robin Williams,2025-02-01 09:05,Dine-In,Food,Veggie Sandwich,2,13.37,26.74,Cash,Miguel,24,Saturday,Breakfast,Extra napkins
3159,C201,Robin Williams,2025-04-23 12:00,Takeaway,Beverage,Latte,2,18.90,37.80,Card,-,-,Wednesday,Lunch,
3160,C201,Robin Williams,2025-03-03 18:00,Dine-In,Food,Margherita Pizza,4,16.86,67.44,Card,Juan,30,Monday,Dinner,
3161,C201,Robin Williams,2025-04-01 09:40,Dine-In,Food,Sushi Roll,2,15.33,30.66,Cash,Ana,11,Tuesday,Breakfast,
3162,C201,Robin Williams,2025-04-27 20:00,Takeaway,Beverage,Fresh Orange Juice,2,17.79,35.58,Cash,-,-,Sunday,Dinner,Less sugar
3163,C201,Robin Williams,2025-09-05 14:40,Dine-In,Food,Grilled Chicken,3,16.09,48.27,Cash,Juan,4,Friday,Lunch,Less sugar
3164,C201,Robin Williams,2025-11-21 14:20,Takeaway,Food,Sushi Roll,2,18.82,37.64,Card,-,-,Friday,Lunch,No onions
3165,C201,Robin Williams,2025-02-13 12:45,Delivery,Food,Sushi Roll,3,17.53,52.59,Mobile Payment,-,-,Thursday,Lunch,
3166,C201,Robin Williams,2025-12-05 12:45,Dine-In,Beverage,Mineral Water,4,12.88,51.52,Card,Ana,21,Friday,Lunch,Less sugar
3167,C201,Robin Williams,2025-06-11 19:10,Dine-In,Beverage,Iced Tea,2,14.06,28.12,Card,Carlos,6,Wednesday,Dinner,Extra napkins
3168,C201,Robin Williams,2025-09-15 21:15,Dine-In,Food,Pasta Alfredo,3,12.82,38.46,Cash,Valeria,23,Monday,Dinner,No onions
3169,C201,Robin Williams,2025-12-22 18:45,Delivery,Beverage,Fresh Orange Juice,4,15.12,60.48,Mobile Payment,-,-,Monday,Dinner,No onions
3170,C201,Robin Williams,2025-12-06 08:45,Delivery,Beverage,Fresh Orange Juice,4,12.51,50.04,Cash,-,-,Saturday,Breakfast,Less sugar
3171,C201,Robin Williams,2025-10-02 20:30,Delivery,Beverage,Mineral Water,3,17.32,51.96,Cash,-,-,Thursday,Dinner,
3172,C201,Robin Williams,2025-02-27 21:50,Takeaway,Beverage,Iced Tea,2,18.58,37.16,Mobile Payment,-,-,Thursday,Dinner,Extra napkins
3173,C201,Robin Williams,2025-12-01 12:05,Delivery,Beverage,Fresh Orange Juice,4,13.58,54.32,Mobile Payment,-,-,Monday,Lunch,
3174,C201,Robin Williams,2025-12-02 08:05,Takeaway,Food,Caesar Salad,2,11.94,23.88,Card,-,-,Tuesday,Breakfast,Gluten-free
3175,C201,Robin Williams,2025-03-03 13:50,Delivery,Food,Margherita Pizza,4,17.83,71.32,Cash,-,-,Monday,Lunch,
3176,C203,Veronica Henry,2025-04-27 13:05,Dine-In,Beverage,Mojito,2,14.09,28.18,Cash,Carlos,21,Sunday,Lunch,Gluten-free
3177,C203,Veronica Henry,2025-08-29 13:10,Dine-In,Food,Pasta Alfredo,4,14.90,59.60,Mobile Payment,Miguel,27,Friday,Lunch,
3178,C203,Veronica Henry,2025-05-14 21:05,Dine-In,Beverage,Latte,4,16.97,67.88,Mobile Payment,Carlos,11,Wednesday,Dinner,
3179,C203,Veronica Henry,2025-11-19 21:40,Dine-In,Food,Beef Burger,3,19.39,58.17,Mobile Payment,Juan,29,Wednesday,Dinner,
3180,C203,Veronica Henry,2025-07-02 12:30,Delivery,Beverage,Mineral Water,4,13.13,52.52,Mobile Payment,-,-,Wednesday,Lunch,No onions
3181,C203,Veronica Henry,2025-06-20 20:20,Delivery,Beverage,Green Smoothie,4,12.08,48.32,Mobile Payment,-,-,Friday,Dinner,
3182,C203,Veronica Henry,2025-02-20 13:10,Dine-In,Food,Sushi Roll,4,13.55,54.20,Cash,Juan,22,Thursday,Lunch,Gluten-free
3183,C203,Veronica Henry,2025-01-20 14:30,Takeaway,Food,Veggie Sandwich,3,17.83,53.49,Cash,-,-,Monday,Lunch,Extra napkins
3184,C203,Veronica Henry,2025-03-28 18:15,Dine-In,Beverage,Green Smoothie,2,16.92,33.84,Mobile Payment,Juan,28,Friday,Dinner,No onions
3185,C203,Veronica Henry,2025-10-18 21:05,Delivery,Food,Sushi Roll,4,13.55,54.20,Mobile Payment,-,-,Saturday,Dinner,Extra napkins
3186,C203,Veronica Henry,2025-12-08 18:20,Takeaway,Food,Margherita Pizza,3,19.24,57.72,Mobile Payment,-,-,Monday,Dinner,Extra napkins
3187,C203,Veronica Henry,2025-02-21 14:30,Takeaway,Food,Veggie Sandwich,4,12.53,50.12,Card,-,-,Friday,Lunch,
3188,C203,Veronica Henry,2025-09-03 12:15,Delivery,Food,Margherita Pizza,2,19.24,38.48,Card,-,-,Wednesday,Lunch,
3189,C203,Veronica Henry,2025-03-31 13:45,Dine-In,Food,Sushi Roll,4,13.55,54.20,Mobile Payment,Carlos,13,Monday,Lunch,
3190,C203,Veronica Henry,2025-03-03 19:40,Delivery,Food,Pasta Alfredo,4,14.52,58.08,Cash,-,-,Monday,Dinner,
3191,C203,Veronica Henry,2025-08-03 12:40,Dine-In,Beverage,Fresh Orange Juice,2,12.17,24.34,Cash,Juan,16,Sunday,Lunch,Less sugar
3192,C203,Veronica Henry,2025-04-08 20:45,Delivery,Food,Margherita Pizza,4,19.24,76.96,Cash,-,-,Tuesday,Dinner,
3193,C203,Veronica Henry,2025-06-01 19:50,Dine-In,Beverage,Mineral Water,2,18.10,36.20,Cash,Ana,6,Sunday,Dinner,No onions
3194,C205,Scott Villegas,2025-01-09 08:00,Dine-In,Food,Caesar Salad,4,16.82,67.28,Card,Ana,5,Thursday,Breakfast,Extra napkins
3195,C205,Scott Villegas,2025-04-17 09:20,Dine-In,Food,Margherita Pizza,4,17.48,69.92,Card,Carlos,30,Thursday,Breakfast,
3196,C205,Scott Villegas,2025-12-13 21:35,Takeaway,Food,Caesar Salad,4,12.40,49.60,Mobile Payment,-,-,Saturday,Dinner,Extra napkins
3197,C205,Scott Villegas,2025-06-12 20:45,Dine-In,Beverage,Fresh Orange Juice,2,12.37,24.74,Mobile Payment,Ana,22,Thursday,Dinner,Less sugar
3198,C205,Scott Villegas,2025-11-03 18:40,Takeaway,Beverage,Mojito,3,15.65,46.95,Mobile Payment,-,-,Monday,Dinner,Less sugar
3199,C205,Scott Villegas,2025-02-18 21:50,Takeaway,Food,Margherita Pizza,2,17.83,35.66,Cash,-,-,Tuesday,Dinner,
3200,C205,Scott Villegas,2025-05-11 18:05,Dine-In,Beverage,Green Smoothie,3,18.21,54.63,Cash,Ana,30,Sunday,Dinner,Extra napkins
3201,C205,Scott Villegas,2025-10-12 08:00,Delivery,Beverage,Mojito,4,19.74,78.96,Cash,-,-,Sunday,Breakfast,Less sugar
3202,C205,Scott Villegas,2025-08-30 21:10,Dine-In,Food,Veggie Sandwich,4,12.31,49.24,Card,Valeria,23,Saturday,Dinner,Less sugar
3203,C205,Scott Villegas,2025-03-08 13:05,Dine-In,Food,Grilled Chicken,2,12.25,24.50,Card,Carlos,30,Saturday,Lunch,
3204,C205,Scott Villegas,2025-07-15 20:35,Dine-In,Food,Caesar Salad,3,11.94,35.82,Card,Miguel,10,Tuesday,Dinner,Less sugar
3205,C205,Scott Villegas,2025-10-08 21:40,Delivery,Food,Grilled Chicken,3,12.64,37.92,Mobile Payment,-,-,Wednesday,Dinner,
3206,C205,Scott Villegas,2025-03-29 18:15,Dine-In,Beverage,Iced Tea,4,19.74,78.96,Cash,Valeria,19,Saturday,Dinner,
3207,C205,Scott Villegas,2025-07-30 19:20,Delivery,Food,Caesar Salad,3,15.64,46.92,Cash,-,-,Wednesday,Dinner,No onions
3208,C205,Scott Villegas,2025-08-23 21:30,Delivery,Food,Margherita Pizza,4,16.38,65.52,Mobile Payment,-,-,Saturday,Dinner,
3209,C205,Scott Villegas,2025-10-27 13:30,Delivery,Food,Beef Burger,2,19.88,39.76,Cash,-,-,Monday,Lunch,
3210,C205,Scott Villegas,2025-06-29 14:15,Delivery,Food,Veggie Sandwich,4,15.03,60.12,Mobile Payment,-,-,Sunday,Lunch,Less sugar
3211,C205,Scott Villegas,2025-08-29 13:30,Takeaway,Food,Margherita Pizza,2,17.83,35.66,Mobile Payment,-,-,Friday,Lunch,No onions
3212,C207,Jose Friedman,2025-08-20 20:10,Delivery,Food,Caesar Salad,4,17.39,69.56,Card,-,-,Wednesday,Dinner,Extra napkins
3213,C207,Jose Friedman,2025-10-12 21:10,Delivery,Beverage,Iced Tea,2,17.44,34.88,Mobile Payment,-,-,Sunday,Dinner,
3214,C207,Jose Friedman,2025-12-05 21:40,Dine-In,Beverage,Iced Tea,4,14.06,56.24,Mobile Payment,Valeria,2,Friday,Dinner,
3215,C207,Jose Friedman,2025-04-08 09:30,Delivery,Food,Sushi Roll,4,11.82,47.28,Card,-,-,Tuesday,Breakfast,No onions
3216,C207,Jose Friedman,2025-05-28 14:15,Takeaway,Food,Veggie Sandwich,4,12.31,49.24,Card,-,-,Wednesday,Lunch,
3217,C207,Jose Friedman,2025-09-20 12:00,Dine-In,Food,Beef Burger,4,12.77,51.08,Card,Carlos,4,Saturday,Lunch,
3218,C207,Jose Friedman,2025-03-22 20:00,Delivery,Food,Margherita Pizza,4,15.66,62.64,Card,-,-,Saturday,Dinner,Less sugar
3219,C207,Jose Friedman,2025-07-13 18:40,Delivery,Food,Caesar Salad,4,15.45,61.80,Cash,-,-,Sunday,Dinner,No onions
3220,C207,Jose Friedman,2025-06-14 09:50,Delivery,Beverage,Mojito,3,17.63,52.89,Cash,-,-,Saturday,Breakfast,Gluten-free
3221,C207,Jose Friedman,2025-11-06 21:50,Dine-In,Beverage,Green Smoothie,4,12.08,48.32,Card,Juan,26,Thursday,Dinner,Gluten-free
3222,C207,Jose Friedman,2025-01-31 08:00,Dine-In,Food,Sushi Roll,3,13.95,41.85,Card,Carlos,5,Friday,Breakfast,Less sugar
3223,C207,Jose Friedman,2025-03-29 19:30,Delivery,Beverage,Fresh Orange Juice,4,11.87,47.48,Card,-,-,Saturday,Dinner,Gluten-free
3224,C207,Jose Friedman,2025-09-04 18:05,Takeaway,Beverage,Latte,4,13.80,55.20,Card,-,-,Thursday,Dinner,
3225,C207,Jose Friedman,2025-06-09 19:10,Takeaway,Beverage,Latte,2,12.39,24.78,Cash,-,-,Monday,Dinner,Less sugar
3226,C207,Jose Friedman,2025-04-23 20:40,Dine-In,Food,Veggie Sandwich,2,14.91,29.82,Cash,Valeria,12,Wednesday,Dinner,Less sugar
3227,C207,Jose Friedman,2025-07-06 13:10,Delivery,Beverage,Iced Tea,3,12.67,38.01,Card,-,-,Sunday,Lunch,Less sugar
3228,C207,Jose Friedman,2025-01-14 20:05,Dine-In,Food,Veggie Sandwich,4,13.51,54.04,Card,Juan,25,Tuesday,Dinner,
3229,C207,Jose Friedman,2025-11-07 21:40,Delivery,Beverage,Cappuccino,3,18.67,56.01,Cash,-,-,Friday,Dinner,
3230,C207,Jose Friedman,2025-06-05 18:35,Takeaway,Food,Grilled Chicken,4,18.13,72.52,Card,-,-,Thursday,Dinner,Less sugar
3231,C207,Jose Friedman,2025-01-10 20:45,Dine-In,Food,Pasta Alfredo,2,14.90,29.80,Cash,Miguel,11,Friday,Dinner,
3232,C207,Jose Friedman,2025-08-05 09:15,Takeaway,Food,Grilled Chicken,4,19.41,77.64,Card,-,-,Tuesday,Breakfast,
3233,C207,Jose Friedman,2025-11-12 12:05,Delivery,Beverage,Latte,4,13.90,55.60,Mobile Payment,-,-,Wednesday,Lunch,Gluten-free
3234,C207,Jose Friedman,2025-02-20 18:05,Dine-In,Beverage,Mojito,3,12.34,37.02,Card,Valeria,22,Thursday,Dinner,Extra napkins
3235,C207,Jose Friedman,2025-11-28 09:30,Takeaway,Beverage,Fresh Orange Juice,3,12.37,37.11,Card,-,-,Friday,Breakfast,Less sugar
3236,C213,Gina Daniels,2025-05-30 09:40,Delivery,Food,Grilled Chicken,4,12.79,51.16,Mobile Payment,-,-,Friday,Breakfast,
3237,C213,Gina Daniels,2025-04-14 08:00,Dine-In,Food,Margherita Pizza,4,13.39,53.56,Mobile Payment,Carlos,10,Monday,Breakfast,No onions
3238,C213,Gina Daniels,2025-07-02 08:45,Delivery,Food,Beef Burger,2,19.66,39.32,Cash,-,-,Wednesday,Breakfast,
3239,C213,Gina Daniels,2025-03-04 18:10,Dine-In,Food,Sushi Roll,2,13.03,26.06,Card,Miguel,23,Tuesday,Dinner,
3240,C213,Gina Daniels,2025-01-16 12:05,Dine-In,Beverage,Iced Tea,2,18.58,37.16,Card,Ana,25,Thursday,Lunch,
3241,C213,Gina Daniels,2025-06-03 14:00,Dine-In,Food,Caesar Salad,4,17.39,69.56,Cash,Ana,6,Tuesday,Lunch,
3242,C213,Gina Daniels,2025-12-11 19:00,Dine-In,Beverage,Fresh Orange Juice,2,15.12,30.24,Cash,Miguel,2,Thursday,Dinner,
3243,C213,Gina Daniels,2025-11-03 18:10,Dine-In,Beverage,Latte,4,16.97,67.88,Mobile Payment,Ana,28,Monday,Dinner,
3244,C213,Gina Daniels,2025-10-06 18:35,Dine-In,Food,Grilled Chicken,3,12.72,38.16,Cash,Ana,11,Monday,Dinner,
3245,C213,Gina Daniels,2025-08-19 08:20,Takeaway,Food,Grilled Chicken,2,13.75,27.50,Mobile Payment,-,-,Tuesday,Breakfast,Gluten-free
3246,C213,Gina Daniels,2025-02-21 20:20,Delivery,Beverage,Green Smoothie,4,16.92,67.68,Cash,-,-,Friday,Dinner,No onions
3247,C213,Gina Daniels,2025-09-09 09:35,Delivery,Beverage,Mojito,3,17.24,51.72,Mobile Payment,-,-,Tuesday,Breakfast,Gluten-free
3248,C213,Gina Daniels,2025-08-16 08:00,Delivery,Beverage,Cappuccino,2,15.50,31.00,Cash,-,-,Saturday,Breakfast,Gluten-free
3249,C213,Gina Daniels,2025-09-28 19:15,Dine-In,Food,Caesar Salad,2,15.92,31.84,Card,Valeria,21,Sunday,Dinner,No onions
3250,C213,Gina Daniels,2025-03-21 09:50,Takeaway,Beverage,Green Smoothie,2,18.21,36.42,Cash,-,-,Friday,Breakfast,Gluten-free
3251,C213,Gina Daniels,2025-11-04 12:50,Delivery,Beverage,Cappuccino,4,16.76,67.04,Mobile Payment,-,-,Tuesday,Lunch,
3252,C213,Gina Daniels,2025-01-07 18:50,Delivery,Beverage,Iced Tea,2,16.68,33.36,Mobile Payment,-,-,Tuesday,Dinner,
3253,C213,Gina Daniels,2025-07-29 20:05,Dine-In,Beverage,Mineral Water,2,18.04,36.08,Mobile Payment,Carlos,18,Tuesday,Dinner,
3254,C225,Samantha Montgomery,2025-04-22 20:10,Takeaway,Beverage,Mojito,4,19.22,76.88,Card,-,-,Tuesday,Dinner,Less sugar
3255,C225,Samantha Montgomery,2025-07-11 09:15,Takeaway,Beverage,Latte,4,15.13,60.52,Mobile Payment,-,-,Friday,Breakfast,
3256,C225,Samantha Montgomery,2025-05-18 20:00,Delivery,Beverage,Cappuccino,3,16.65,49.95,Cash,-,-,Sunday,Dinner,
3257,C225,Samantha Montgomery,2025-03-03 14:10,Dine-In,Food,Caesar Salad,2,15.45,30.90,Cash,Juan,1,Monday,Lunch,Less sugar
3258,C225,Samantha Montgomery,2025-10-31 19:40,Dine-In,Beverage,Latte,2,18.79,37.58,Mobile Payment,Carlos,8,Friday,Dinner,
3259,C225,Samantha Montgomery,2025-02-06 21:15,Takeaway,Food,Grilled Chicken,2,15.37,30.74,Card,-,-,Thursday,Dinner,
3260,C225,Samantha Montgomery,2025-11-20 18:35,Dine-In,Food,Sushi Roll,2,12.86,25.72,Mobile Payment,Ana,22,Thursday,Dinner,Less sugar
3261,C225,Samantha Montgomery,2025-09-18 09:40,Takeaway,Food,Margherita Pizza,4,18.94,75.76,Mobile Payment,-,-,Thursday,Breakfast,
3262,C225,Samantha Montgomery,2025-06-05 19:35,Dine-In,Beverage,Iced Tea,2,14.06,28.12,Cash,Ana,5,Thursday,Dinner,Less sugar
3263,C225,Samantha Montgomery,2025-12-23 12:05,Delivery,Beverage,Cappuccino,3,15.80,47.40,Card,-,-,Tuesday,Lunch,No onions
3264,C225,Samantha Montgomery,2025-08-02 08:40,Takeaway,Food,Pasta Alfredo,3,14.52,43.56,Card,-,-,Saturday,Breakfast,Gluten-free
3265,C225,Samantha Montgomery,2025-04-07 20:05,Dine-In,Beverage,Cappuccino,4,17.14,68.56,Cash,Carlos,18,Monday,Dinner,No onions
